"FOLDERNUMBER","FOLDERTYPE","REPORTCODE","FOLDERSTATUS","APPLICATIONDATE","APPROVEDAPPLICATIONDATE","DECISIONDATE","COMPLETEDDATE","ROLLNUMBER","NEIGHBOURHOOD","UNIT","HOUSE","STREET","ADDRESS","PLAN","BLOCK","LOT","LEGAL","PROPERTY_NUMBER","UNITSCREATED"
"DEV00506","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","8/26/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","1017711050001","LAKEVIEW","","1105","GREAT LAKES RD S","1105 GREAT LAKES RD S","1466LK","14","16","PLAN 1466LK BLOCK 14 LOT 16","332916",""
"DEV00507","SDD & 2 UNIT DWELLINGS","DET GR-NEW","COMPLETED","8/27/2008 12:00:00 AM","9/2/2008 12:00:00 AM","9/2/2008 12:00:00 AM","9/2/2008 12:00:00 AM","1228029200107","WEST MAYOR MAGRATH DR","","2925","29 ST S","2925 29 ST S","","","","","429544",""
"DEV00508","TYPE B/C HOME OCCUPATIONS","NEW","COMPLETED","8/28/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","1121016080001","AGNES DAVIDSON","","1608","21 ST S","1608 21 ST S","7744HO","1","37","PLAN 7744HO BLOCK 1 LOT 37","291518",""
"DEV00509","TYPE B/C HOME OCCUPATIONS","NEW","COMPLETED","8/28/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","2010101140001","PARADISE CANYON","","114","CANYONCREST CRT W","114 CANYONCREST CRT W","0312931","3","11","PLAN 0312931 BLOCK 3 LOT 11","402713",""
"DEV00510","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","8/28/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","1205013010001","UPPER EASTSIDE","","1301","5 AVE S","1301 5 AVE S","4353S","95","1-5","PLAN 4353S  BLOCK 95  THE SOUTHERLY 50 FEET THROUGHOUT LOTS 1-5 INCLUSIVE
","204235",""
"DEV00511","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","8/28/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","2065903070001","SUNRIDGE","","307","MT SUNBURST WAY W","307 MT SUNBURST WAY W","0514137","1","34","PLAN 0514137 BLOCK 1 LOT 34","416573",""
"DEV00512","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","8/28/2008 12:00:00 AM","9/2/2008 12:00:00 AM","9/2/2008 12:00:00 AM","9/2/2008 12:00:00 AM","2064201730001","WEST HIGHLANDS","","173","TARTAN CIR W","173 TARTAN CIR W","0710231","9","22","PLAN 0710231 BLOCK 9 LOT 22","452279",""
"DEV00513","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","8/28/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","1048516230301","SCENIC HEIGHTS","301","1623","SCENIC HTS S","301-1623 SCENIC HTS S","0813546","","25","CONDOMINIUM PLAN 0813546 UNIT 25","455432",""
"DEV00515","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","8/29/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","1109007220001","LONDON ROAD","","722","9 ST S","722 9 ST S","5728S","3","12,13","PLAN 5728S BLOCK 3 LOT 12 AND THE NORTH HALF OF LOT 13","309011",""
"DEV00516","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","8/29/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","2052600150001","VARSITY VILLAGE","","15","PURDUE CRT W","15 PURDUE CRT W","7710705","35","17","PLAN 7710705 BLOCK 35 LOT 17","267753",""
"DEV00517","COM/DC/IND/MF/PB/UR/V","COM-NEW","COMPLETED","8/29/2008 12:00:00 AM","8/29/2008 12:00:00 AM","8/29/2008 12:00:00 AM","8/29/2008 12:00:00 AM","1083601150001","FAIRMONT","","115","FAIRMONT BLVD S","115 FAIRMONT BLVD S","0811142","15","51","PLAN 0811142 BLOCK 15 LOT 51","454537",""
"DEV00518","COM/DC/IND/MF/PB/UR/V","COM-NEW","COMPLETED","8/29/2008 12:00:00 AM","8/29/2008 12:00:00 AM","8/29/2008 12:00:00 AM","8/29/2008 12:00:00 AM","1016627210001","FAIRMONT","","2721","FAIRWAY RD S","2721 FAIRWAY RD S","0811142","15","50","PLAN 0811142 BLOCK 15 LOT 50","454536",""
"DEV00519","SDD & 2 UNIT DWELLINGS","SD-ADD","COMPLETED","8/29/2008 12:00:00 AM","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","2009203860001","PARADISE CANYON","","386","CANYON BLVD W","386 CANYON BLVD W","9611909","10","75","PLAN 9611909 BLOCK 10 LOT 75","366586",""
"DEV00520","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/2/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","2028302260001","COPPERWOOD","","226","KEYSTONE LANE W","226 KEYSTONE LANE W","0613427","4","7","PLAN 0613427 BLOCK 4 LOT 7","425225",""
"DEV00521","TYPE B/C HOME OCCUPATIONS","NEW","COMPLETED","9/2/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","1210020170001","VICTORIA PARK","","2017","10 AVE S","2017 10 AVE S","2697GE","3","5","PLAN 2697GE BLOCK 3 LOT 5","327120",""
"DEV00522","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/2/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","2063602310001","INDIAN BATTLE HEIGHTS","","231","SQUAMISH CRT W","231 SQUAMISH CRT W","0312988","13","167","PLAN 0312988 BLOCK 13 LOT 167","402853",""
"DEV00523","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/2/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","1083400500001","FAIRMONT","","50","FAIRMONT COVE S","50 FAIRMONT COVE S","9813212","11","78","PLAN 9813212 BLOCK 11 LOT 78","374923",""
"DEV00524","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","9/2/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","1044026180001","LAKEVIEW","","2618","SOUTH PARKSIDE DR S","2618 SOUTH PARKSIDE DR S","722JK","1","15","PLAN 722JK BLOCK 1 LOT 15","342163",""
"DEV00525","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/2/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","1213017260001","AGNES DAVIDSON","","1726","13 AVE S","1726 13 AVE S","6585GL","2","7","PLAN 6585GL BLOCK 2 LOT 7","299316",""
"DEV00526","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/2/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","2009210110001","PARADISE CANYON","","1011","CANYON BLVD W","1011 CANYON BLVD W","0111806","1","9","PLAN 0111806 BLOCK 1 LOT 9","386508",""
"DEV00527","SDD & 2 UNIT DWELLINGS","2U-NEW","COMPLETED","9/3/2008 12:00:00 AM","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","4078004850001","LEGACY RIDGE / HARDIEVILLE","","485","LETTICE PERRY RD N","485 LETTICE PERRY RD N","0613894","1","6","PLAN 0613894 BLOCK 1 LOT 6","425764",""
"DEV00528","COM/DC/IND/MF/PB/UR/V","IND-CH USE","COMPLETED","9/3/2008 12:00:00 AM","9/10/2008 12:00:00 AM","9/10/2008 12:00:00 AM","9/10/2008 12:00:00 AM","4212028350001","CHURCHILL INDUSTRIAL PARK","","2835","12 AVE N","2835 12 AVE N","8010736","6","15","PLAN 8010736 BLOCK 6 LOT 15","248706",""
"DEV00529","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/3/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","4112306200001","SENATOR BUCHANAN","","620","12C ST N","620 12C ST N","406R","156","14,15","PLAN 406R BLOCK 156 LOTS 14 AND 15","344907",""
"DEV00530","COM/DC/IND/MF/PB/UR/V","IND-ADD","CANCELLED","9/3/2008 12:00:00 AM","","","10/14/2008 12:00:00 AM","","CHURCHILL INDUSTRIAL PARK","2","935","36 ST N","2-935 36 ST N","","","","","453454",""
"DEV00531","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","9/4/2008 12:00:00 AM","4209019180001","WESTMINSTER","","1918","9 AVE N","1918 9 AVE N","5176AE","A","23,24","PLAN 5176AE BLOCK A LOTS 23 AND 24","311349",""
"DEV00532","COM/DC/IND/MF/PB/UR/V","IND-NEW","COMPLETED","9/4/2008 12:00:00 AM","11/13/2008 12:00:00 AM","11/13/2008 12:00:00 AM","11/17/2008 12:00:00 AM","4202030310001","ANDERSON INDUSTRIAL PARK","","3031","2 AVE N","3031 2 AVE N","1604JK","12","","PLAN 1604JK BLOCK 12 EXCEPTING THEREOUT THAT PART TAKEN FOR A LANE AS SHOWN ON PLAN LETHBRIDGE 1741JK, CONTAINING 0.15 OF AN ACRE MORE OR LESS ALSO EXCEPTING THEREOUT: PLAN             NUMBER            HECTARES     (ACRES) MORE OR LESS ROAD         ","332503",""
"DEV00533","SIGNS","NEW","COMPLETED","9/4/2008 12:00:00 AM","9/7/2008 12:00:00 AM","10/9/2008 12:00:00 AM","10/9/2008 12:00:00 AM","","SENATOR BUCHANAN","130","104","13 ST N","130-104 13 ST N","","","","","454284",""
"DEV00534","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","9/4/2008 12:00:00 AM","9/25/2008 12:00:00 AM","9/25/2008 12:00:00 AM","9/25/2008 12:00:00 AM","2065605640001","SUNRIDGE","","564","SUNRIDGE CRES W","564 SUNRIDGE CRES W","0514162","4","6","PLAN 0514162 BLOCK 4 LOT 6","417350",""
"DEV00535","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","9/4/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","","SENATOR BUCHANAN","130","104","13 ST N","130-104 13 ST N","","","","","454284",""
"DEV00536","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/5/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","2063500830001","VARSITY VILLAGE","","83","TEMPLE CRES W","83 TEMPLE CRES W","7710705","31","38","PLAN 7710705 BLOCK 31 LOT 38","269496",""
"DEV00537","SDD & 2 UNIT DWELLINGS","SD-ADD","COMPLETED","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","2010201920001","PARADISE CANYON","","192","CANYONCREST PT W","192 CANYONCREST PT W","0712569","5","42","PLAN 0712569 BLOCK 5 LOT 42","452884",""
"DEV00538","SDD & 2 UNIT DWELLINGS","SD-NEW","COMPLETED","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","9/5/2008 12:00:00 AM","4031908300001","UPLANDS","","830","KODIAK BAY N","830 KODIAK BAY N","0715659","14","90","PLAN 0715659 BLOCK 14 LOT 90","453892",""
"DEV00539","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/5/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","2009300660001","PARADISE CANYON","","66","CANYON CLOSE W","66 CANYON CLOSE W","9111323","5","31","PLAN 9111323 BLOCK 5 LOT 31","304629",""
"DEV00540","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/5/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","2021104770001","WEST HIGHLANDS","","477","EDINBURGH RD W","477 EDINBURGH RD W","0510741","5","28","PLAN 0510741 BLOCK 5 LOT 28","412590",""
"DEV00541","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","9/5/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","4113007240001","SENATOR BUCHANAN","","724","13 ST N","724 13 ST N","406R","162","11-15","PLAN 406R BLOCK 162 LOTS 11 TO 14 INCLUSIVE AND THE NORTH HALF OF LOT 15 EXCEPTING THE MOST EASTERLY 7 FEET OF THE SAID LOTS","323662",""
"DEV00542","COM/DC/IND/MF/PB/UR/V","COM-NEW","COMPLETED","9/5/2008 12:00:00 AM","10/27/2008 12:00:00 AM","10/27/2008 12:00:00 AM","10/27/2008 12:00:00 AM","1132002160001","WT HILL BUSINESS PARK","","216","32 ST S","216 32 ST S","7710511","D","","PLAN 7710511 BLOCK D","261369",""
"DEV00543","COM/DC/IND/MF/PB/UR/V","COM-NEW","COMPLETED","9/5/2008 12:00:00 AM","10/9/2008 12:00:00 AM","10/9/2008 12:00:00 AM","10/9/2008 12:00:00 AM","1040037000001","WEST MAYOR MAGRATH DR","","3700","MAYOR MAGRATH DR S","3700 MAYOR MAGRATH DR S","0012985","4","1","PLAN 0012985 BLOCK 4 LOT 1 CONTAINING 15.5190 HECTARES( 38.35 ACRES) MORE OR LESS EXCEPTING THEREOUT: HECTARES (ACRES) MORE OR LESS A) PLAN 0310299   SUBDIVISION               3.64     8.99","397841",""
"DEV00544","SDD & 2 UNIT DWELLINGS","DET GR-NEW","COMPLETED","9/8/2008 12:00:00 AM","9/19/2008 12:00:00 AM","9/19/2008 12:00:00 AM","9/19/2008 12:00:00 AM","1211015120001","VICTORIA PARK","","1512","11 AVE S","1512 11 AVE S","4160AA","7","5,6","PLAN 4160AA BLOCK 7 LOTS 5 AND 6","200049",""
"DEV00545","SDD & 2 UNIT DWELLINGS","2U-NEW","COMPLETED","9/8/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","4078004790001","LEGACY RIDGE / HARDIEVILLE","","479","LETTICE PERRY RD N","479 LETTICE PERRY RD N","0613894","1","8","PLAN 0613894 BLOCK 1 LOT 8","425778",""
"DEV00546","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","1111006380001","LONDON ROAD","","638","11 ST S","638 11 ST S","799EP","","4","PLAN LETHBRIDGE 799EP LOT FOUR (4) 
EXCEPTING THEREOUT: 
THE MOST SOUTHERLY THREE (3) FEET THEREOF","218746",""
"DEV00547","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/8/2008 12:00:00 AM","9/30/2008 12:00:00 AM","2028001420001","INDIAN BATTLE HEIGHTS","","142","JERRY POTTS BLVD W","142 JERRY POTTS BLVD W","9610158","4","1B","PLAN 9610158 BLOCK 4 LOT 1B","363961",""
"DEV00548","SDD & 2 UNIT DWELLINGS","WAIVER","CANCELLED","9/8/2008 12:00:00 AM","","","1/19/2009 12:00:00 AM","2084502540001","RIVERSTONE","","254","RIVERSTONE BLVD W","254 RIVERSTONE BLVD W","0710647","19","8","PLAN 0710647 BLOCK 19 LOT 8","452630",""
"DEV00549","TYPE B/C HOME OCCUPATIONS","NEW","COMPLETED","9/8/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","2008000750014","MOUNTAIN HEIGHTS","14","75","MT BLAKISTON RD W","14-75 MT BLAKISTON RD W","0013279","","14","PLAN 0013279 LOT 14","384730",""
"DEV00550","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","1053802470001","SOUTHGATE","","247","COULEESPRINGS TERR S","247 COULEESPRINGS TERR S","0614257","18","8","PLAN 0614257 BLOCK 18 LOT 8","452320",""
"DEV00551","TYPE B/C HOME OCCUPATIONS","NEW","COMPLETED","9/9/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","1206028710001","GLENDALE","","2871","6 AVE S","2871 6 AVE S","0012314","3","31","PLAN 0012314 BLOCK 3 LOT 31","382917",""
"DEV00552","SDD & 2 UNIT DWELLINGS","WAIVER","CANCELLED","9/9/2008 12:00:00 AM","","","2/19/2009 12:00:00 AM","1207013180001","VICTORIA PARK","","1318","7 AVE S","1318 7 AVE S","1843Y","A","9,10","PLAN 1843Y BLOCK A LOTS 9 AND 10","213664",""
"DEV00553","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/9/2008 12:00:00 AM","9/10/2008 12:00:00 AM","9/10/2008 12:00:00 AM","9/10/2008 12:00:00 AM","1115019070001","PARK ROYAL / CHINOOK HEIGHTS","","1907","15 ST S","1907 15 ST S","1227JK","17","2","PLAN 1227JK BLOCK 17 LOT 2","219341",""
"DEV00554","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/9/2008 12:00:00 AM","9/30/2008 12:00:00 AM","2022502700001","COPPERWOOD","","270","FIRELIGHT CRES W","270 FIRELIGHT CRES W","0714402","12","32","PLAN 0714402 BLOCK 12 LOT 32","453322",""
"DEV00555","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","9/9/2008 12:00:00 AM","9/10/2008 12:00:00 AM","9/10/2008 12:00:00 AM","9/30/2008 12:00:00 AM","1214017380001","AGNES DAVIDSON","","1738","14 AVE S","1738 14 AVE S","1035GU","3","10","PLAN 1035GU BLOCK 3 LOT 10","338705",""
"DEV00556","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/10/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","2040000710001","VARSITY VILLAGE","","71","LAVAL BLVD W","71 LAVAL BLVD W","7610543","14","102","PLAN 7610543 BLOCK 14 LOT 102","274942",""
"DEV00557","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","2028002840001","INDIAN BATTLE HEIGHTS","","284","JERRY POTTS BLVD W","284 JERRY POTTS BLVD W","8210884","6","9","PLAN 8210884 BLOCK 6 THE EASTERLY 12.050 METRES IN PERPENDICULAR WIDTH THROUHOUT OF LOT 9","235063",""
"DEV00558","COM/DC/IND/MF/PB/UR/V","COM-NEW","COMPLETED","9/11/2008 12:00:00 AM","9/17/2008 12:00:00 AM","9/17/2008 12:00:00 AM","10/8/2008 12:00:00 AM","1111003150000","UPPER EASTSIDE","","315","11 ST S","315 11 ST S","0715574","","CS","PLAN 0715574  LOT CS","453874",""
"DEV00559","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","4112205230001","SENATOR BUCHANAN","","523","12B ST N","523 12B ST N","406R","153","35,36","PLAN 406R  BLOCK 153  LOTS 35 AND 36","274669",""
"DEV00560","TYPE B/C HOME OCCUPATIONS","NEW","COMPLETED","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","9/11/2008 12:00:00 AM","2055300190001","INDIAN BATTLE HEIGHTS","","19","RED CROW BLVD W","19 RED CROW BLVD W","7910001","4","4","PLAN 7910001 BLOCK 4 LOT 4","238962",""
"DEV00561","SDD & 2 UNIT DWELLINGS","WAIVER","CANCELLED","9/12/2008 12:00:00 AM","","","9/12/2008 12:00:00 AM","1019012060001","REDWOOD","","1206","HURON PL S","1206 HURON PL S","6109JK","1","1","PLAN 6109JK BLOCK 1 LOT 1","205901",""
"DEV00562","COM/DC/IND/MF/PB/UR/V","IND-CH USE","COMPLETED","9/12/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","4212030150001","CHURCHILL INDUSTRIAL PARK","","3015","12 AVE N","3015 12 AVE N","8010736","6","19","PLAN 8010736 BLOCK 6 LOT 19","251079",""
"DEV00563","COM/DC/IND/MF/PB/UR/V","DC-CH USE","COMPLETED","9/12/2008 12:00:00 AM","10/28/2008 12:00:00 AM","10/28/2008 12:00:00 AM","10/28/2008 12:00:00 AM","4202107100001","SENATOR BUCHANAN","","710","2A AVE N","710 2A AVE N","8510153","5B","","PLAN 8510153 THAT PORTION OF BLOCK 5B DESCRIBED AS FOLLOWS COMMENCING AT THE MOST WESTERLY CORNER OF SAID BLOCK 5B; THENCE SOUTH EASTERLY ALONG THE SOUTHERLY BOUNDARY OF SAID BLOCK 5B A DISTANCE 106.68 METRES; THENCE NORTH EASTERLY, PERPENDICULAR TO ","230086",""
"DEV00564","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/12/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","1052201150001","SOUTHGATE","","115","COULEECREEK LANE S","115 COULEECREEK LANE S","0510094","14","22","PLAN 0510094 BLOCK 14 LOT 22","411113",""
"DEV00565","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","1206013100001","VICTORIA PARK","","1310","6 AVE S","1310 6 AVE S","4353S","123","5","PLAN 4353S  BLOCK 123  LOT 5","314940",""
"DEV00566","COM/DC/IND/MF/PB/UR/V","IND-CH USE","COMPLETED","9/15/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","4112202420001","SENATOR BUCHANAN","","242","12B ST N","242 12B ST N","406R","141","5,6","PLAN 406R  BLOCK 141  LOTS 5 AND 6","345950",""
"DEV00567","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","1018504910060","WT HILL BUSINESS PARK","60","491","W T HILL BLVD S","60-491 W T HILL BLVD S","0910883","","6","CONDOMINIUM PLAN 0910883 UNIT 6","457460",""
"DEV00568","COM/DC/IND/MF/PB/UR/V","IND-NEW","COMPLETED","9/15/2008 12:00:00 AM","12/15/2008 12:00:00 AM","12/15/2008 12:00:00 AM","12/15/2008 12:00:00 AM","4218033200001","CHURCHILL INDUSTRIAL PARK","","3320","18 AVE N","3320 18 AVE N","7710884","8","14,15","PLAN 7710884 BLOCK 8 LOTS 14 AND 15","251303",""
"DEV00569","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","2084501440001","RIVERSTONE","","144","RIVERSTONE BLVD W","144 RIVERSTONE BLVD W","0612599","17","5","PLAN 0612599 BLOCK 17 LOT 5","423237",""
"DEV00570","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","9/15/2008 12:00:00 AM","4032002320001","UPLANDS","","232","KODIAK BLVD N","232 KODIAK BLVD N","0413152","18","29","PLAN 0413152 BLOCK 18 LOT 29","407991",""
"DEV00571","TYPE B/C HOME OCCUPATIONS","NEW","COMPLETED","9/16/2008 12:00:00 AM","10/10/2008 12:00:00 AM","10/10/2008 12:00:00 AM","10/10/2008 12:00:00 AM","2085100840001","RIVERSTONE","","84","RIVERWOOD MANOR W","84 RIVERWOOD MANOR W","0214169","6","81","PLAN 0214169 BLOCK 6 LOT 81","396749",""
"DEV00572","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","9/16/2008 12:00:00 AM","2009210560001","PARADISE CANYON","","1056","CANYON BLVD W","1056 CANYON BLVD W","0514322","6","2","PLAN 0514322 BLOCK 6 LOT 2","418253",""
"DEV00573","SIGNS","NEW","COMPLETED","9/16/2008 12:00:00 AM","10/8/2008 12:00:00 AM","10/31/2008 12:00:00 AM","10/31/2008 12:00:00 AM","1203008100001","DOWNTOWN","","810","3 AVE S","810 3 AVE S","4353S","35","5-7","PLAN 4353S BLOCK 35 LOTS 5 TO 7 INCLUSIVE","251212",""
"DEV00574","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","9/17/2008 12:00:00 AM","9/17/2008 12:00:00 AM","9/17/2008 12:00:00 AM","9/17/2008 12:00:00 AM","1203012110001","UPPER EASTSIDE","","1211","3 AVE S","1211 3 AVE S","4353S","62","16,17","PLAN 4353S BLOCK 62 LOTS 16 AND 17","315500",""
"DEV00575","COM/DC/IND/MF/PB/UR/V","PB-ADD","COMPLETED","9/17/2008 12:00:00 AM","10/28/2008 12:00:00 AM","10/28/2008 12:00:00 AM","10/28/2008 12:00:00 AM","2006800500001","INDIAN BATTLE HEIGHTS","","50","BLACKFOOT BLVD W","50 BLACKFOOT BLVD W","0211300","1","119SR","PLAN 0211300 BLOCK 1 LOT 119SR
 (SCHOOL RESERVE)","391751",""
"DEV00576","COM/DC/IND/MF/PB/UR/V","PB-ADD","COMPLETED","9/17/2008 12:00:00 AM","10/28/2008 12:00:00 AM","10/28/2008 12:00:00 AM","10/28/2008 12:00:00 AM","2063200250001","INDIAN BATTLE HEIGHTS","","25","STONEY CRES W","25 STONEY CRES W","9111920","7","77SR","PLAN 9111920 BLOCK 7 LOT 77SR
AREA: 6.21 HECTARES (15.35 ACRES) MORE OR LESS (SCHOOL RESERVE)
REGISTERED EASEMENT, MARCH 9, 1993 IRRIGATION RIGHT OF WAY PLAN 9310430","324306",""
"DEV00577","SIGNS","NEW","COMPLETED","9/17/2008 12:00:00 AM","9/18/2008 12:00:00 AM","9/18/2008 12:00:00 AM","9/18/2008 12:00:00 AM","1016531600001","FAIRMONT","","3160","FAIRWAY ST S","3160 FAIRWAY ST S","0113690","5","8","PLAN 0113690 BLOCK 5 LOT 8","389462",""
"DEV00578","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/17/2008 12:00:00 AM","9/18/2008 12:00:00 AM","9/18/2008 12:00:00 AM","9/18/2008 12:00:00 AM","2021200070001","WEST HIGHLANDS","","7","EDINBURGH WAY W","7 EDINBURGH WAY W","0510741","10","27","PLAN 0510741 BLOCK 10 LOT 27","412499",""
